created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2013-07-22,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.553846,-58.459304",-34.553846,-58.459304,3500.0,ARS,3499.99,654.45,38,17.222368421052632,3,1,,http://www.properati.com.ar/8vga_alquiler_departamento_belgrano_congreso-av-_2100,http://cf-thumbs.properati.com.ar/TO78iOjA3Dpw1OvH1NwXTWbD8FU=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FORW%2FORW2092_2.jpg
2013-07-22,rent,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,3430348,"-34.553846,-58.459304",-34.553846,-58.459304,3500.0,ARS,3499.99,654.45,38,17.222368421052632,3,1,,http://www.properati.com.ar/8vgb_alquiler_departamento_nunez_congreso-av-_2100,http://cf-thumbs.properati.com.ar/IcYljYuNihsETcdSDk_c37-Fdqs=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FORW%2FORW2093_2.jpg
2013-07-22,rent,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,3432039,"-34.899484,-57.963547",-34.899484,-57.963547,,"","","",82,,1,3,,http://www.properati.com.ar/8vgk_alquiler_departamento_la-plata_calle-4_100,http://cf-thumbs.properati.com.ar/FrtxxNLxhJmmVGYgL5je7huJ6G8=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FPBS%2FPBS105_2.jpg
2013-07-22,rent,house,Formosa,|Argentina|Formosa|Formosa|,3433898,"","","",2500.0,ARS,2499.97,467.46,,,,6,,http://www.properati.com.ar/8vgx_alquiler_casa_formosa,http://cf-thumbs.properati.com.ar/wIrgnJwIxvNorvsYanHw55cy06o=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FPOP%2FPOP1156_2.jpg
2013-07-22,rent,house,Banfield,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,3436152,"-34.73786,-58.405311",-34.73786,-58.405311,12000.0,ARS,11999.98,2243.83,600,3.7397166666666664,,6,,http://www.properati.com.ar/8vh9_alquiler_casa_banfield_jose-darragueira_800,
2013-07-22,rent,house,Moreno,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,3430550,"-34.661095,-58.806851",-34.661095,-58.806851,8300.0,ARS,8299.97,1551.98,1300,1.1938307692307693,,,,http://www.properati.com.ar/8vih_alquiler_casa_moreno_francisco-moreno_100,http://cf-thumbs.properati.com.ar/pfm5IzSG30viPmayV9HbpRkKyJ4=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FSIR%2FSIR526_2.jpg
2013-07-22,rent,house,Ituzaingó,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,3433359,"-34.6064,-58.706747",-34.6064,-58.706747,9000.0,ARS,8999.97,1682.87,1980,0.8499343434343434,,5,,http://www.properati.com.ar/8vim_alquiler_casa_ituzaingo_horacio-quiroga_4900,http://cf-thumbs.properati.com.ar/M1XEJ6Lu8nNQ3v6GEC9srqKBclQ=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FGPI%2FGPI338_2.jpg
2013-07-22,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.594674,-58.387177",-34.594674,-58.387177,10000.0,ARS,9999.94,1869.85,150,12.465666666666666,6,6,2500,http://www.properati.com.ar/8vj8_alquiler_departamento_recoleta_arenales_1400,
2013-07-22,rent,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,3428113,"-34.612715,-58.374482",-34.612715,-58.374482,2200.0,ARS,2199.95,411.36,35,11.753142857142857,5,,450,http://www.properati.com.ar/8vj9_alquiler_departamento_san-telmo_belgrano-av-_600,
2013-07-22,rent,house,Avellaneda,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,3436227,"-34.660757,-58.372854",-34.660757,-58.372854,3000.0,ARS,2999.95,560.95,82,6.840853658536586,,3,,http://www.properati.com.ar/8vjp_alquiler_casa_avellaneda_colon_100,http://cf-thumbs.properati.com.ar/xLFeBT0TWuSxuMYY4QaPRgIwc4M=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMVA%2FMVA58_10.jpg
2013-07-22,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"","","",1500.0,USD,8021.99,1500.0,35,42.857142857142854,3,1,,http://www.properati.com.ar/8vk1_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/e2M56mlq0fFu21UBYS3S18nzbq0=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FEIZ%2FEIZ297_2.jpg
2013-07-22,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.57893,-58.41347",-34.57893,-58.41347,4500.0,ARS,4499.96,841.43,,,,3,1400,http://www.properati.com.ar/8vk5_alquiler_departamento_palermo_lafinur_3200,http://cf-thumbs.properati.com.ar/YEBvHNEkHaiEDdWwKjp_WR4Niu4=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMPG%2FMPG120_2.jpg
2013-07-22,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.611969,-58.36093",-34.611969,-58.36093,15000.0,ARS,14999.94,2804.78,84,33.3902380952381,28,2,,http://www.properati.com.ar/8vkc_alquiler_departamento_puerto-madero_villaflor-azucena_500,http://cf-thumbs.properati.com.ar/1Ek6wEceXSR2I7byjDLG76UtiXw=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FLEB%2FLEB517_2.jpg
2013-07-22,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.617922,-58.361823",-34.617922,-58.361823,7000.0,ARS,6999.98,1308.9,65,20.13692307692308,7,2,$ 1.300 c/ABL y AYSA,http://www.properati.com.ar/8vll_alquiler_departamento_puerto-madero_rosario-vera-penaloza_400,http://cf-thumbs.properati.com.ar/qJ2JpK8CwrMCNWdFb_9a2MQZneQ=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMER%2FMER987_2.jpg
2013-07-22,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.624153,-58.449972",-34.624153,-58.449972,,"","","",91,,2,3,765,http://www.properati.com.ar/8vt5_alquiler_departamento_caballito_rivadavia-av-_6000,http://cf-thumbs.properati.com.ar/nfx0sarz9Z8WKHg_U9AO6iz66ak=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FGOY%2FGOY306_2.jpg
2013-07-22,rent,house,Trenque Lauquen,|Argentina|Buenos Aires Interior|Trenque Lauquen|Trenque Lauquen|,3833874,"-35.969192,-62.736673",-35.969192,-62.736673,,"","","",,,,,,http://www.properati.com.ar/8vtw_alquiler_casa_trenque-lauquen_mariano-moreno_100,http://cf-thumbs.properati.com.ar/72TeyR7-s87PHFzK_zERF_W-eqs=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FSAC%2FSAC4130_10.jpg
2013-07-22,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.566171,-58.439304",-34.566171,-58.439304,14000.0,ARS,13999.97,2617.8,220,11.89909090909091,566,4,2700,http://www.properati.com.ar/8vw8_alquiler_departamento_belgrano_olleros-av-_1900,http://cf-thumbs.properati.com.ar/Mhvb8vWNjcag97WbvsNe4Gi-KYM=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FFGA%2FFGA126_10.jpg
2013-07-22,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568157,-58.44433",-34.568157,-58.44433,13000.0,ARS,12999.95,2430.81,128,18.990703125,5,4,4000,http://www.properati.com.ar/8vwg_alquiler_departamento_belgrano_garcia-teodoro_2300,http://cf-thumbs.properati.com.ar/NGLD1EET2p8f8rLLw3wQmasilu0=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FROI%2FROI523_2.jpg
2013-07-22,rent,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,,"-34.57893,-58.41347",-34.57893,-58.41347,4500.0,ARS,4499.96,841.43,91,9.246483516483515,,3,1300,http://www.properati.com.ar/8vwn_alquiler_departamento_palermo-chico_lafinur_3200,http://cf-thumbs.properati.com.ar/YBMFb6Zq8Jk84nx6I-klmoA4PXU=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMPG%2FMPG119_2.jpg
2013-07-22,rent,house,Ituzaingó,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,3433359,"-34.61086,-58.690593",-34.61086,-58.690593,5000.0,ARS,4999.94,934.92,540,1.7313333333333332,,,,http://www.properati.com.ar/8vwq_alquiler_casa_ituzaingo_ollantay_3900,http://cf-thumbs.properati.com.ar/B1sFvkocm9gU8ni3nYaIpMq1a9o=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FTAV%2FTAV5341_2.jpg
2013-07-22,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.611969,-58.36093",-34.611969,-58.36093,15000.0,ARS,14999.94,2804.78,84,33.3902380952381,28,2,,http://www.properati.com.ar/8vwz_alquiler_departamento_puerto-madero_villaflor-azucena_500,http://cf-thumbs.properati.com.ar/oo8MBjEvetxiQwQxJDhYYe41XdA=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FLEB%2FLEB493_2.jpg
2013-07-22,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.575097,-58.420589",-34.575097,-58.420589,14800.0,ARS,14799.98,2767.39,195,14.19174358974359,9,4,$ 4600.-,http://www.properati.com.ar/8vxf_venta_departamento_palermo_fray-justo-santamaria-de-oro_2900,http://cf-thumbs.properati.com.ar/7lVEcpD-VHb4tojtdfBlB_M8VB8=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FKOR%2FKO23926_10.jpg
2013-07-22,rent,house,Munro,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,3430511,"-34.540483,-58.528119",-34.540483,-58.528119,2700.0,ARS,2699.98,504.86,58,8.70448275862069,,,,http://www.properati.com.ar/8vyj_alquiler_casa_munro_italia_5000,http://cf-thumbs.properati.com.ar/Go7zw3e1JD65V_TStH2Lymg_zA0=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FFUT%2FFUT254_2.jpg
2013-07-22,rent,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,,"-34.57893,-58.41347",-34.57893,-58.41347,4500.0,ARS,4499.96,841.43,100,8.414299999999999,,3,1300,http://www.properati.com.ar/8vyn_alquiler_departamento_palermo-chico_lafinur_3200,http://cf-thumbs.properati.com.ar/qDgq8EEH-RuBXQVHxZodvdjpX98=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMPG%2FMPG111_2.jpg
2013-07-22,rent,apartment,San Cristobal,|Argentina|Capital Federal|San Cristobal|,3429153,"-34.620626,-58.395787",-34.620626,-58.395787,2300.0,ARS,2299.95,430.06,55,7.819272727272727,9,3,300,http://www.properati.com.ar/8vzs_alquiler_departamento_san-cristobal_calvo-carlos_2100,
2013-07-22,rent,apartment,Retiro,|Argentina|Capital Federal|Retiro|,3429576,"-34.596259,-58.374186",-34.596259,-58.374186,8000.0,ARS,7999.95,1495.88,75,19.94506666666667,20,3,$ 1160.-,http://www.properati.com.ar/8vzu_alquiler_departamento_retiro_alvear-marcelo-t-de_500,http://cf-thumbs.properati.com.ar/jwGsDSF4T-DH8PFdV0GVXAGUhUk=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FKOR%2FKO23920_10.jpg
2013-07-22,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.585752,-58.413283",-34.585752,-58.413283,4000.0,ARS,3999.97,747.94,82,9.121219512195122,3,3,1300,http://www.properati.com.ar/8w00_alquiler_departamento_palermo_alvarez-julian_2600,http://cf-thumbs.properati.com.ar/odDPZmRYjaF_RtUtJjL306TQgTo=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FNAT%2FNAT453_2.jpg
2013-07-22,rent,house,Exaltación de la Cruz,|Argentina|Buenos Aires Interior|Exaltación de la Cruz|,3433977,"-34.150454,-59.092026",-34.150454,-59.092026,6000.0,ARS,5999.96,1121.91,300,3.7397000000000005,,4,,http://www.properati.com.ar/8w09_alquiler_casa_exaltacion-de-la-cruz,http://cf-thumbs.properati.com.ar/CJQh5FiairkDxpJE8IpenIkksPY=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_f79613cd27894c5c86392a6954b9f37b_iList.jpg
2013-07-22,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.485008,-58.570848",-34.485008,-58.570848,18000.0,ARS,17999.95,3365.74,429,7.845547785547785,,4,,http://www.properati.com.ar/8w0e_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/ZYFtZwo4ofCbepD0cdKWU76ynGw=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_6ea07fc21ad8493e9ee4f556a9b83c81_iList.jpg
2013-07-22,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.476385,-58.540263",-34.476385,-58.540263,8000.0,ARS,7999.95,1495.88,127,11.778582677165355,,3,,http://www.properati.com.ar/8w0i_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/Rx19nln3vU4KEkzZZiGnrEN2_aI=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_742e0bd3497e414387ccfda7b8dc12d8_iList.jpg
2013-07-22,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.615502,-58.496293",-34.615502,-58.496293,2100.0,ARS,2099.99,392.67,32,12.2709375,5,1,,http://www.properati.com.ar/8w10_alquiler_departamento_capital-federal_bahia-blanca_2046,http://cf-thumbs.properati.com.ar/AfxCabnhNbjH3Yk0dmzGs5V9Kys=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_5161220aa265416496ec69ff3dccfeee_iList.jpg
2013-07-22,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-37.118834,-56.873263",-37.118834,-56.873263,1200.0,ARS,1199.98,224.38,20,11.219,,3,,http://www.properati.com.ar/8w1c_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/PCUxQ5URP7mVt8ydD6aY0N5cDGU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_668f88684b924e3ba722b42130d6a1e1_iList.jpg
2013-07-22,rent,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,3432039,"-34.947197,-57.955627",-34.947197,-57.955627,2300.0,ARS,2299.95,430.06,41,10.489268292682928,,1,,http://www.properati.com.ar/8w1n_alquiler_departamento_la-plata,http://cf-thumbs.properati.com.ar/9Lz5HYw3_09HZA74bTy165w8_yc=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_844f1f7ec6434a1296a72c256e42e0a5_iList.jpg
2013-07-22,rent,apartment,General San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,3433778,"-34.584191,-58.572865",-34.584191,-58.572865,2500.0,ARS,2499.97,467.46,,,,2,,http://www.properati.com.ar/8w1p_alquiler_departamento_general-san-martin,http://cf-thumbs.properati.com.ar/6u3v6TqJRdG2GINdDUtJU4lBgtM=/198x0/smart/www.inmokey.com%2Fu%2F2839%2Farchivos%2Fprop%2Fu2839p34614d110313h092131r522007.jpg
2013-07-22,rent,house,San Juan,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|San Juan|,,"-37.995332,-57.570259",-37.995332,-57.570259,2700.0,ARS,2699.98,504.86,,,,3,,http://www.properati.com.ar/8w2h_alquiler_casa_san-juan,http://cf-thumbs.properati.com.ar/vublt-_FZZsCDx8hX6VfTXPWk9M=/198x0/smart/www.inmokey.com%2Fu%2F2852%2Farchivos%2Fprop%2Fu2852p49553d010713h062047r408506.jpg
2013-07-22,rent,house,Barrio Las Lilas,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Barrio Las Lilas|,,"-37.990068,-57.600529",-37.990068,-57.600529,1700.0,ARS,1699.96,317.87,430,0.7392325581395349,,3,,http://www.properati.com.ar/8w2j_alquiler_casa_barrio-las-lilas,http://cf-thumbs.properati.com.ar/8y81cW1sTO-KO75H8njH4ZHfoQw=/198x0/smart/www.inmokey.com%2Fu%2F2852%2Farchivos%2Fprop%2Fu2852p49588d020713h092549r540763.jpg
2013-07-22,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.010346,-57.540218",-38.010346,-57.540218,2200.0,ARS,2199.95,411.36,,,,2,,http://www.properati.com.ar/8w2l_alquiler_departamento_mar-del-plata,http://cf-thumbs.properati.com.ar/dLRKJVWTN3fFN7HsVvu6MjYZ0io=/198x0/smart/www.inmokey.com%2Fu%2F2852%2Farchivos%2Fprop%2Fu2852p50191d030713h040514r734117.jpg
2013-07-22,rent,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.027059,-57.568643",-38.027059,-57.568643,2600.0,ARS,2599.98,486.16,,,,2,,http://www.properati.com.ar/8w2m_alquiler_ph_mar-del-plata,http://cf-thumbs.properati.com.ar/v3eASvgyfUdLeRPwWamwUsENDcs=/198x0/smart/www.inmokey.com%2Fu%2F2852%2Farchivos%2Fprop%2Fu2852p50199d030713h050212r170797.jpg
2013-07-22,rent,apartment,Stella Maris,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Stella Maris|,,"-38.016976,-57.534965",-38.016976,-57.534965,,"","","",370,,,4,,http://www.properati.com.ar/8w2q_alquiler_departamento_stella-maris,http://cf-thumbs.properati.com.ar/Os10vjhUzqUp6UtPPVb6BZ4cxGU=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p48893d260613h043922r936838.jpg
2013-07-22,rent,apartment,Torreón,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Torreón|,,"-38.009333,-57.53822",-38.009333,-57.53822,,"","","",,,,3,,http://www.properati.com.ar/8w2v_alquiler_departamento_torreon,http://cf-thumbs.properati.com.ar/vq0OxZ9OAecOaL6_3JGSoTjoEsY=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p48835d260613h121625r301384.jpg
2013-07-22,rent,apartment,Playa Grande,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Playa Grande|,3840905,"-38.022476,-57.530313",-38.022476,-57.530313,,"","","",,,,2,,http://www.properati.com.ar/8w2x_alquiler_departamento_playa-grande,http://cf-thumbs.properati.com.ar/TyKDTwBYazWnB-4d4KGjhCQBacE=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p25782d140613h072155r989013.jpg
2013-07-22,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.037563,-57.544155",-38.037563,-57.544155,3300.0,ARS,3299.97,617.05,,,,3,,http://www.properati.com.ar/8w33_alquiler_departamento_mar-del-plata,http://cf-thumbs.properati.com.ar/AJeMPTQ05KY1wDK-_1JY65Z69W4=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p25870d140613h073035r525738.jpg
2013-07-22,rent,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.013795,-57.557631",-38.013795,-57.557631,,"","","",,,,,,http://www.properati.com.ar/8w3k_alquiler_ph_mar-del-plata,http://cf-thumbs.properati.com.ar/ATl5KatQTQrQLWR4Qhc-8NGado0=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p19868d140613h074405r320235.jpg
2013-07-22,rent,house,Chauvín,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Chauvín|,,"-38.006984,-57.553661",-38.006984,-57.553661,,"","","",,,,5,,http://www.properati.com.ar/8w3t_alquiler_casa_chauvin,http://cf-thumbs.properati.com.ar/U6SVqy0zMjs8tUaauTNQ2_J4kjE=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p25784d140613h075423r970700.jpg
2013-07-22,rent,apartment,La Perla,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|La Perla|,,"-37.989266,-57.54621",-37.989266,-57.54621,,"","","",,,,2,,http://www.properati.com.ar/8w3v_alquiler_departamento_la-perla,http://cf-thumbs.properati.com.ar/8HRPRYKweuEBY0FMhiKLFK0DJWM=/198x0/smart/www.inmokey.com%2Fu%2F2888%2Farchivos%2Fprop%2Fu2888p52393d120713h054708r564664.jpg
2013-07-22,rent,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,3432039,"-34.917802,-57.933476",-34.917802,-57.933476,,"","","",,,,1,,http://www.properati.com.ar/8w3z_alquiler_departamento_la-plata,http://cf-thumbs.properati.com.ar/aoJzqA9N6JVvcusq7h0kE3HBZ34=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p38525d300413h123329r397520.jpg
2013-07-22,rent,apartment,Pehuajó,|Argentina|Buenos Aires Interior|Pehuajó|,3841678,"-35.80243,-61.890965",-35.80243,-61.890965,,"","","",48,,,2,,http://www.properati.com.ar/8w40_alquiler_departamento_pehuajo,http://cf-thumbs.properati.com.ar/kPktSghb1lnGy7hFO5HFytvUTPY=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p38572d300413h061610r453509.jpg
2013-07-22,rent,apartment,Pehuajó,|Argentina|Buenos Aires Interior|Pehuajó|,3841678,"-35.815917,-61.895278",-35.815917,-61.895278,,"","","",,,,3,,http://www.properati.com.ar/8w45_alquiler_departamento_pehuajo,http://cf-thumbs.properati.com.ar/JtEUF0GwggYrEAKxIGONzdz-yxg=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p40698d230513h065742r962498.jpg
2013-07-22,rent,apartment,Pehuajó,|Argentina|Buenos Aires Interior|Pehuajó|,3841678,"-35.818422,-61.892521",-35.818422,-61.892521,,"","","",,,,2,,http://www.properati.com.ar/8w46_alquiler_departamento_pehuajo,http://cf-thumbs.properati.com.ar/BF6qfz9ZY6b7S84JiuKUf_pQcms=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p41077d270513h065409r927037.jpg
2013-07-22,rent,apartment,Macrocentro,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Macrocentro|,,"-35.808338,-61.902971",-35.808338,-61.902971,,"","","",,,,2,,http://www.properati.com.ar/8w47_alquiler_departamento_macrocentro,http://cf-thumbs.properati.com.ar/2xgtn4bygfuqWbBUqnQ0oVrGeg0=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p41169d280513h031316r158943.jpg
2013-07-22,rent,apartment,Macrocentro,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Macrocentro|,,"-35.807338,-61.902466",-35.807338,-61.902466,,"","","",42,,,2,,http://www.properati.com.ar/8w4b_alquiler_departamento_macrocentro,http://cf-thumbs.properati.com.ar/TYxc9lyoZoA7ANrfPsBnLMB2n20=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p41339d290513h044854r484764.jpg
2013-07-22,rent,apartment,Pehuajó,|Argentina|Buenos Aires Interior|Pehuajó|,3841678,"-35.805563,-61.904483",-35.805563,-61.904483,,"","","",25,,,2,,http://www.properati.com.ar/8w4c_alquiler_departamento_pehuajo,http://cf-thumbs.properati.com.ar/UGTNYbeZo1GtMwvW5HemJhErULg=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p41342d290513h050539r874818.jpg
2013-07-22,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.009697,-57.542412",-38.009697,-57.542412,,"","","",,,,2,,http://www.properati.com.ar/8w4f_venta_casa_san-carlos-de-bariloche,http://cf-thumbs.properati.com.ar/KbPvoTe8HmIsOBqKSt0Rl_kPytg=/198x0/smart/www.inmokey.com%2Ffiles%2Fc-2153%2Fproperties%2F5%2Fb%2F5b7d9f09175dfe542daf88a00f8b1c0b.jpg
2013-07-22,rent,apartment,Congreso,|Argentina|Capital Federal|Congreso|,3435259,"-34.614359,-58.388906",-34.614359,-58.388906,2500.0,ARS,2499.97,467.46,,,,2,,http://www.properati.com.ar/8w4i_alquiler_departamento_congreso,http://cf-thumbs.properati.com.ar/ZjywIFdcroj4t6SZ9cYqdYIOaUE=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p48909d260613h054254r735207.jpg
2013-07-22,rent,apartment,Congreso,|Argentina|Capital Federal|Congreso|,3435259,"-34.614359,-58.388906",-34.614359,-58.388906,,"","","",,,,2,,http://www.properati.com.ar/8w4j_alquiler_departamento_congreso,http://cf-thumbs.properati.com.ar/cnD_Gcvd1QTInBToICssodZB0vo=/198x0/smart/www.inmokey.com%2Fu%2F2899%2Farchivos%2Fprop%2Fu2899p48931d270613h081915r289887.jpg
2013-07-22,rent,apartment,Villa Carlos Paz,|Argentina|Córdoba|Villa Carlos Paz|,3832791,"-31.413608,-64.479861",-31.413608,-64.479861,3700.0,ARS,3699.95,691.84,,,,6,,http://www.properati.com.ar/8w4k_alquiler_departamento_villa-carlos-paz,http://cf-thumbs.properati.com.ar/AeZa3SIRFoxptaHkfMOGg8853wU=/198x0/smart/www.inmokey.com%2Fu%2F2940%2Farchivos%2Fprop%2Fu2940p47066d170613h082333r801231.jpg
2013-07-22,rent,house,Tanti,|Argentina|Córdoba|Tanti|,3834652,"-31.33333,-64.599998",-31.33333,-64.599998,1700.0,ARS,1699.96,317.87,,,,7,,http://www.properati.com.ar/8w4l_alquiler_casa_tanti,http://cf-thumbs.properati.com.ar/3Sx31l7g6FOHlWA2WuJKJXLoXGo=/198x0/smart/www.inmokey.com%2Fu%2F2940%2Farchivos%2Fprop%2Fu2940p41962d040613h062309r635890.jpg
2013-07-22,rent,house,Villa Carlos Paz,|Argentina|Córdoba|Villa Carlos Paz|,3832791,"-31.431778,-64.502866",-31.431778,-64.502866,3800.0,ARS,3799.96,710.54,,,,6,,http://www.properati.com.ar/8w4o_alquiler_casa_villa-carlos-paz,http://cf-thumbs.properati.com.ar/36uBT-1JQsbyrshpOlKdP3C7o3g=/198x0/smart/www.inmokey.com%2Fu%2F2940%2Farchivos%2Fprop%2Fu2940p38439d290413h035629r731827.jpg
