created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2012-10-23,rent,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,,"-34.581866,-58.430028",-34.581866,-58.430028,10000.0,ARS,10100.36,1754.08,95,18.464,6,3,,http://www.properati.com.ar/24q3_alquiler_departamento_palermo-hollywood__,http://cf-thumbs.properati.com.ar/pDpbyE0ceOTVjvz4_b-z1GVxo3Y=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FLCA%2FLCA190_2.jpg
2012-10-23,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.559868,-58.452946",-34.559868,-58.452946,6500.0,USD,37428.38,6500.0,390,16.666666666666668,3,5,,http://www.properati.com.ar/24z4_alquiler_departamento_belgrano_o-higgins_,http://cf-thumbs.properati.com.ar/aQO23hBRbT2_kGccn4MmEw8Kkak=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FLUI%2FLUI3288_2.jpg
2012-10-23,rent,house,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,3429651,"-34.734614,-58.353563",-34.734614,-58.353563,20000.0,ARS,20200.73,3508.16,220,15.946181818181817,,4,,http://www.properati.com.ar/2586_alquiler_casa_quilmes_de-julio-200_9,
2012-10-23,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"","","",,"","","",100,,9,3,,http://www.properati.com.ar/258s_venta_departamento_mar-del-plata_costa-atlantica_,http://cf-thumbs.properati.com.ar/hekWLJyLjs__rp2QiBBjH2lRI_E=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FMUI%2FMUI952_2.jpg
2012-10-23,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"","","",,"","","",100,,6,3,,http://www.properati.com.ar/263k_venta_departamento_mar-del-plata_costa-atlantica_,http://cf-thumbs.properati.com.ar/NjyUPmH5h1BEiGveTjU83wzk2og=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FMUI%2FMUI945_2.jpg
2012-10-23,rent,house,Troncos del Talar,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Troncos del Talar|,,"-34.477247,-58.662973",-34.477247,-58.662973,20000.0,ARS,20200.73,3508.16,300,11.693866666666667,,3,,http://www.properati.com.ar/27l4_alquiler_casa_el-talar__,http://cf-thumbs.properati.com.ar/Ngt2HlThVsSaoHS-d2IZ3z-mTb8=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FPOZ%2FPOZ2636_2.jpg
2012-10-23,rent,apartment,Mendoza,|Argentina|Mendoza|Mendoza|,3844421,"-32.887097,-68.852262",-32.887097,-68.852262,,"","","",156,,2,3,1800,http://www.properati.com.ar/27sn_alquiler_departamento_mendoza_alvarez-a-200_,http://cf-thumbs.properati.com.ar/FFCh2i0BL-eaQiuS7cAaGUE5Bho=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FVAN%2FVAN308_2.jpg
2012-10-23,rent,apartment,Estación General Paz,|Argentina|Córdoba|Estación General Paz|,,"","","",5400.0,ARS,5454.17,947.2,71,13.340845070422535,4,2,,http://www.properati.com.ar/29bg_alquiler_departamento_cordoba_de-mayo-1100_25,http://cf-thumbs.properati.com.ar/oEPWrtsPxr1A0xZ5JDwDyg-73_g=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FGEC%2FGEC1007_10.jpg
2012-10-27,rent,apartment,San Luis,|Argentina|San Luis|San Luis|,3837056,"-33.30331,-66.343414",-33.30331,-66.343414,2800.0,ARS,2828.08,491.14,,,,,,http://www.properati.com.ar/2d95_alquiler_departamento_san-luis_constitucion_,http://cf-thumbs.properati.com.ar/SbbOr53vldWUjGjyL_dHcDcBzU8=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FROG%2FROG223_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.457982,-58.906699",-34.457982,-58.906699,4200.0,USD,24184.49,4200.0,400,10.5,,3,,http://www.properati.com.ar/2dz3_alquiler_casa_pilar_pampa-700_,http://cf-thumbs.properati.com.ar/G0W9Q4IeyB_Y3w-7OS0f55U9NAM=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3428_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",3500.0,USD,20153.74,3500.0,250,14.0,,3,,http://www.properati.com.ar/2e05_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/gnrlaarBaKzBHbCqIQCH4osCfWU=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3312_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.450169,-58.912567",-34.450169,-58.912567,1500.0,USD,8637.31,1500.0,170,8.823529411764707,,2,,http://www.properati.com.ar/2e06_alquiler_casa_pilar_el-tordo_,http://cf-thumbs.properati.com.ar/R8_vi1o-4RY5tErc1FGTrKPOEsA=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3313_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",1600.0,USD,9213.14,1600.0,,,,1,,http://www.properati.com.ar/2e0a_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/Yk51H1Ql-SCGltZFOYqHV_Kor8s=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3289_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",4500.0,USD,25911.95,4500.0,400,11.25,,2,,http://www.properati.com.ar/2e0i_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/NklxeVqWJvgrhXff5pAYVJg_L3M=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3308_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.444217,-58.93301",-34.444217,-58.93301,2500.0,USD,14395.53,2500.0,378,6.613756613756614,,3,,http://www.properati.com.ar/2e0x_alquiler_casa_pilar_monsenor-de-andrea-1800_,
2012-10-30,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.609792,-58.446447",-34.609792,-58.446447,7500.0,ARS,7575.27,1315.56,100,13.1556,,,1100,http://www.properati.com.ar/2f3i_venta_departamento_caballito_franklin_900,http://cf-thumbs.properati.com.ar/mPCKfvAN-fEpunbrj3ZiyZ701ck=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FROI%2FROI185_2.jpg
2012-10-30,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",6300.0,ARS,6363.22,1105.07,143,7.727762237762238,4,,$ 2200,http://www.properati.com.ar/2f3z_alquiler_departamento_tigre__,http://cf-thumbs.properati.com.ar/Nxn_8mFMlBl_AZ0P9S6HIPCO8ug=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM2924_2.jpg
2012-10-30,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.615586,-58.367507",-34.615586,-58.367507,5500.0,ARS,7036.53,1222.0,,,,1,,http://www.properati.com.ar/2fda_venta_departamento_puerto-madero_azopardo_700,http://cf-thumbs.properati.com.ar/VGgTEBri4vGTaKVSr-F4zoP2bPY=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FTO1%2FTO10026A.JPG
2012-10-30,rent,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,,"-34.571011,-58.433017",-34.571011,-58.433017,34800.0,ARS,44528.25,7733.0,235,32.90638297872341,7,3,,http://www.properati.com.ar/2fhs_alquiler_departamento_las-canitas_baez_500,http://cf-thumbs.properati.com.ar/lqo9v4YZJXhu_glL4jxjkAUv80k=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FIT1%2FIT10899A.JPG
2012-10-30,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.569326,-58.44642",-34.569326,-58.44642,15000.0,ARS,19192.12,3333.0,250,13.332,1,4,,http://www.properati.com.ar/2fik_alquiler_departamento_belgrano_cabildo-av-_1000,
2012-10-31,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",22000.0,ARS,22220.76,3858.97,364,10.601565934065933,,,,http://www.properati.com.ar/2frj_alquiler_casa_tigre_acceso-a-santa-maria-de-las-conchas,http://cf-thumbs.properati.com.ar/r1OmKBa5t9X2rRlI8lTvA1-AIPY=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM5672_2.jpg
2012-10-31,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568127,-58.459898",-34.568127,-58.459898,11000.0,ARS,14073.07,2444.0,,,,3,,http://www.properati.com.ar/2ft8_alquiler_departamento_belgrano_la-pampa-3000,http://cf-thumbs.properati.com.ar/0jhk084z5Ni1ZpEa5WnW17kh08M=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLE3%2FLE31811A.JPG
2012-10-31,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568127,-58.459898",-34.568127,-58.459898,11000.0,ARS,14073.07,2444.0,,,,3,,http://www.properati.com.ar/2ft9_alquiler_departamento_belgrano_la-pampa-3000,http://cf-thumbs.properati.com.ar/PY_gfqr09Kglh-8YXXcZB9zh-Js=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLE3%2FLE31812A.JPG
2012-10-31,rent,apartment,Rosario,|Argentina|Santa Fe|Rosario|,3838574,"-32.984949,-60.659388",-32.984949,-60.659388,2200.0,ARS,2222.03,385.89,,,,,,http://www.properati.com.ar/2m16_venta_departamento_macrocentro,
2012-10-31,rent,apartment,Rosario,|Argentina|Santa Fe|Rosario|,3838574,"-32.984949,-60.659388",-32.984949,-60.659388,2200.0,ARS,2222.03,385.89,,,,,,http://www.properati.com.ar/2nnv_venta_terreno_pinamar,
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.081068,-57.568016",-38.081068,-57.568016,,"","","",,,,3,,http://www.properati.com.ar/2peb_venta_ph_chauvin,http://cf-thumbs.properati.com.ar/zBN4mDi3rx0WRP0LCWrxcAYdJA4=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-252%2Fproperties%2F6%2F1%2F61e6f2f36c3f6b79be69bffc818950fe.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.087013,-57.569046",-38.087013,-57.569046,,"","","",,,,4,,http://www.properati.com.ar/2tm6_alquiler_departamento_villa-carlos-paz,http://cf-thumbs.properati.com.ar/fv6IuRP4YJaDQlrESgZIoSoqPmg=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-252%2Fproperties%2F6%2F5%2F655026e9ae66a95ad0edb59a70c5da2b.jpg
2012-11-01,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.563028,-58.439838",-34.563028,-58.439838,2000.0,ARS,2556.64,444.0,37,12.0,0,2,$ 750,http://www.properati.com.ar/2y0t_venta_departamento_belgrano_garcia-teodoro_1700,http://cf-thumbs.properati.com.ar/2uMifywP-w9jn9PIIc0CvAVCtC0=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLLB%2FLLB0480A.JPG
2012-11-01,rent,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,,"-34.580761,-58.398219",-34.580761,-58.398219,11000.0,ARS,14073.07,2444.0,,,,3,,http://www.properati.com.ar/2y1u_alquiler_departamento_palermo-chico_tagle_2800,http://cf-thumbs.properati.com.ar/Ry4jfJqd1IY5dvLE5DSQLzXDVqo=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLLA%2FLLA1660A.JPG
2012-11-01,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.563028,-58.439838",-34.563028,-58.439838,2300.0,ARS,2942.44,511.0,33,15.484848484848484,0,2,$ 750,http://www.properati.com.ar/2y2d_alquiler_departamento_belgrano_garcia-teodoro_1700,http://cf-thumbs.properati.com.ar/EGpvo-S8zxPug2_lrrJXC74rbtA=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLLB%2FLLB0482A.JPG
2012-11-01,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.592915,-58.384501",-34.592915,-58.384501,16000.0,ARS,20470.44,3555.0,,,,4,,http://www.properati.com.ar/2y2n_alquiler_departamento_barrio-norte_libertad_1300,
2012-11-01,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579659",-34.425087,-58.579659,4000.0,ARS,5113.29,888.0,136,6.529411764705882,3,3,,http://www.properati.com.ar/2y3l_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/J7zkXvNDct6evzSTsB-78KtsJ-U=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLLN%2FLLN0528A.JPG
2012-11-01,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579659",-34.425087,-58.579659,750.0,USD,4318.65,750.0,46,16.304347826086957,4,1,$ 450,http://www.properati.com.ar/2y3m_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/KFFn6ta4jZ8vda8vZzMVa39fX4E=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FLLN%2FLLN0618A.JPG
2012-11-02,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.586119,-58.420014",-34.586119,-58.420014,3900.0,ARS,4986.61,866.0,,,,3,,http://www.properati.com.ar/37hm_alquiler_departamento_palermo_malabia_2300,http://cf-thumbs.properati.com.ar/VZkJP0jacXjtijs4F59t11xPjiM=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FMIG%2FMIG2084A.JPG
2012-11-02,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.599367,-58.416139",-34.599367,-58.416139,2600.0,ARS,3322.48,577.0,,,,2,,http://www.properati.com.ar/37hn_alquiler_departamento_palermo_bravo-mario_900,http://cf-thumbs.properati.com.ar/1mWu7g9d2-cqNSIxFmAdzjhErw0=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FMIG%2FMIG2068A.JPG
2012-11-02,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.586119,-58.420014",-34.586119,-58.420014,4500.0,ARS,5758.21,1000.0,,,,3,,http://www.properati.com.ar/37i0_alquiler_departamento_palermo_malabia_2300,http://cf-thumbs.properati.com.ar/P8VrUw09j7CIIXwnTL6u_nv2G-8=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FMIG%2FMIG2123A.JPG
2012-11-02,rent,house,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,3427458,"-34.596632,-58.438478",-34.596632,-58.438478,3000.0,USD,17274.63,3000.0,,,,0,,http://www.properati.com.ar/37j8_alquiler_casa_villa-crespo_acevedo_600,
2012-11-05,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.563149,-58.441917",-34.563149,-58.441917,3000.0,USD,17274.63,3000.0,,,,3,,http://www.properati.com.ar/3zju_alquiler_departamento_belgrano_soldado-de-la-independencia_1400,http://cf-thumbs.properati.com.ar/2kvSTXH3XbECj14cusYFlPT-dxg=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FBGN%2FBGN9165A.JPG
2012-11-05,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.599065,-58.379779",-34.599065,-58.379779,5000.0,ARS,6397.37,1111.0,,,,3,,http://www.properati.com.ar/3zkd_alquiler_departamento_barrio-norte_suipacha_800,http://cf-thumbs.properati.com.ar/ab4En9VwEbe8Gt3M6xMjAz6ku0w=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FBGN%2FBGN9367A.JPG
2012-11-06,rent,apartment,Villa Gesell,|Argentina|Buenos Aires Costa Atlántica|Villa Gesell|,3427431,"-37.286704,-56.989482",-37.286704,-56.989482,,"","","",50,,,2,,http://www.properati.com.ar/408f_venta_casa_san-antonio-de-arredondo,http://cf-thumbs.properati.com.ar/wSvtnHOQJMDOHCUs5MB6ldoaaqE=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-489%2Fproperties%2Fe%2Fb%2Feb78c3bfa039eb5a0145c7f2f2a3ebbf.jpg
2012-11-07,rent,apartment,Munro,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,3430511,"-34.520378,-58.523911",-34.520378,-58.523911,3500.0,ARS,4474.13,777.0,,,,3,,http://www.properati.com.ar/40bh_venta_departamento_munro_ramon-m-castro-4700,http://cf-thumbs.properati.com.ar/Am9mMG9aBDr6YppZR5Zoe0uPAgc=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FDIC%2FDIC3169A.JPG
2012-11-07,rent,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,3427504,"-34.533645,-58.468035",-34.533645,-58.468035,1300.0,USD,7485.67,1300.0,,,,2,,http://www.properati.com.ar/40j0_alquiler_departamento_vicente-lopez_av-del-libertador-gral-san-martin-100,http://cf-thumbs.properati.com.ar/DjaIhsL7Ltm6VGy0Wp7bu3hONxw=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FDIC%2FDIC2743A.JPG
2012-11-07,rent,apartment,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,3430310,"-34.506115,-58.492414",-34.506115,-58.492414,850.0,USD,4894.48,850.0,,,,1,,http://www.properati.com.ar/40j1_alquiler_departamento_olivos_roma-1400,http://cf-thumbs.properati.com.ar/jVdFy0A6-XWX22-FlyumdtWbCUM=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FDIC%2FDIC2919A.JPG
2012-11-07,rent,house,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,3430310,"-34.513025,-58.47505",-34.513025,-58.47505,20000.0,ARS,25589.49,4444.0,,,,0,,http://www.properati.com.ar/40nx_alquiler_casa_olivos_antonio-malaver-400,http://cf-thumbs.properati.com.ar/NCsU8xl5emtjwtcPgVvogIq6HHs=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FDIC%2FDIC3518A.JPG
2012-11-07,rent,house,Buenos Aires Costa Atlántica,|Argentina|Buenos Aires Costa Atlántica|,3435907,"","","",12000.0,ARS,15351.39,2666.0,,,,0,,http://www.properati.com.ar/40o2_alquiler_casa_buenos-aires-costa-atlantica,http://cf-thumbs.properati.com.ar/e-pt1f4A2w8UyM5AqHdHeYZ0ccs=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FDI2%2FDI23524A.JPG
2012-11-09,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.010048,-57.548322",-38.010048,-57.548322,,"","","",,,,2,,http://www.properati.com.ar/41fr_venta_departamento_rosario,http://cf-thumbs.properati.com.ar/LmGPwhA1D0FrDgt6pqqgp4285Vo=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-557%2Fproperties%2F6%2F5%2F657ac7fa0d2967791c80e3241bf05f89.jpg
2012-11-09,rent,apartment,Macrocentro,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Macrocentro|,,"-38.002367,-57.547743",-38.002367,-57.547743,,"","","",,,,3,,http://www.properati.com.ar/41nf_venta_terreno_chauvin,http://cf-thumbs.properati.com.ar/rWvTgZrPgpcpcc_yuIHeVimKpWc=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-557%2Fproperties%2Fe%2F7%2Fe7c0d5f4008745861a5473d20a5567f3.jpg
2012-11-09,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"","","",,"","","",,,,2,,http://www.properati.com.ar/41ni_venta_ph_villa-primera,http://cf-thumbs.properati.com.ar/5WF9qhZjnO6cxUkG-StiOw7DW_c=/198x0/smart/filters:strip_icc()/www.inmokey.com%2Ffiles%2Fc-557%2Fproperties%2F3%2Fd%2F3daf6e8cd0e030f01a9cf40a3732041e.jpg
2012-11-12,rent,house,Ituzaingó,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,3433359,"-34.663669,-58.665603",-34.663669,-58.665603,4000.0,ARS,4040.13,701.63,140,5.011642857142857,,3,,http://www.properati.com.ar/42w1_venta_casa_ituzaingo,http://cf-thumbs.properati.com.ar/1kEIp5fvs9eroXonEqJoJBa2N_A=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FGPI%2FGPI180_2.jpg
2012-11-12,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.575132,-58.423632",-34.575132,-58.423632,5000.0,USD,28791.06,5000.0,230,21.73913043478261,,5,,http://www.properati.com.ar/42xk_alquiler_departamento_palermo_sinclair_3000,http://cf-thumbs.properati.com.ar/gwUyVm0Kj6KVt8XfCvOasQuvrp8=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FLCA%2FLCA349_2.jpg
2012-11-12,rent,house,Güemes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Güemes|,3854454,"","","",,"","","",150,,,,,http://www.properati.com.ar/430o_venta_casa_guemes,http://cf-thumbs.properati.com.ar/2ihzCqDF1e3ecDY9kPJbDyw4b2U=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FMUI%2FMUI1160_2.jpg
2012-11-13,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",4200.0,ARS,4242.13,736.71,,,6,,,http://www.properati.com.ar/433y_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/UHZDgbAkL8ffxA9cPqh0dP257Jo=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FBAU%2FBA4426_1.jpg
2012-11-13,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",5000.0,USD,28791.06,5000.0,480,10.416666666666666,,2,,http://www.properati.com.ar/43bv_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/lhytCfMXCYQ7Ygu-wCWXmvKJKqw=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM31045_2.jpg
2012-11-13,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",7000.0,USD,40307.48,7000.0,,,,2,,http://www.properati.com.ar/43en_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/dBGRT6jhkXnwsYkfgy3dAPAG4hQ=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM31003_2.jpg
2012-11-13,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",3500.0,USD,20153.74,3500.0,200,17.5,,1,,http://www.properati.com.ar/43g1_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/YUkTB-1Z-O6oqZjP4YBt-DhXvdk=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3915_2.jpg
2012-11-13,rent,apartment,Costa Uruguay Sur,|Argentina|Entre Ríos|Costa Uruguay Sur|,,"","","",,"","","",,,,,,http://www.properati.com.ar/43gx_alquiler_departamento_costa-uruguay-sur,http://cf-thumbs.properati.com.ar/OiHyIyyNaaazT0dVIbngffo0tYY=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FPAL%2FPAL464_10.jpg
2012-11-13,rent,house,Río Grande,|Argentina|Mendoza|Río Grande|,,"","","",6000.0,ARS,6060.17,1052.44,,,,,,http://www.properati.com.ar/43ho_alquiler_casa_rio-grande,http://cf-thumbs.properati.com.ar/U6tiGQFjHWo7lB40qFDyDz1jEJg=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FSLC%2FSLC314_2.jpg
2012-11-14,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",5500.0,USD,31670.16,5500.0,,,,3,,http://www.properati.com.ar/43q8_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/OfXFiFJY41ry5L9GZ32nEHQNAM0=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3791_2.jpg
2012-11-14,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",4500.0,USD,25911.95,4500.0,280,16.071428571428573,,4,,http://www.properati.com.ar/43qr_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/Ykga_3ZZkI5eXtAHEWwwXIMRYr0=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3187_2.jpg
2012-11-21,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",6800.0,ARS,6868.22,1192.77,70,17.039571428571428,3,,$ 1800,http://www.properati.com.ar/455p_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/19eRuGS27VHNU8DHZMPA7ZYm-Cw=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM2967_2.jpg
2012-11-21,rent,apartment,Retiro,|Argentina|Capital Federal|Retiro|,3429576,"-34.592961,-58.376981",-34.592961,-58.376981,3300.0,ARS,3333.08,578.84,72,8.039444444444445,3,3,$ 1700,http://www.properati.com.ar/45es_alquiler_departamento_retiro_juncal_700,http://cf-thumbs.properati.com.ar/NqjBKbEKBQL_22wzUxQ_HfIt3Qw=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FACV%2FACV525_2.jpg
